날짜,발전기명,일일발전량(kWh)
2021-08-27,정일울산 태양광,1578.24
2021-08-28,정일울산 태양광,2119.54
2021-08-29,정일울산 태양광,941.5
2021-08-30,정일울산 태양광,1704.14
2021-08-31,정일울산 태양광,671.98
2021-09-01,정일울산 태양광,662.28
2021-09-02,정일울산 태양광,568.04
2021-09-03,정일울산 태양광,657.96
2021-09-04,정일울산 태양광,1268.38
2021-09-05,정일울산 태양광,1321.18
2021-09-06,정일울산 태양광,956.7
2021-09-07,정일울산 태양광,1028.44
2021-09-08,정일울산 태양광,953.74
2021-09-09,정일울산 태양광,1760.62
2021-09-10,정일울산 태양광,822.58
2021-09-11,정일울산 태양광,2272.62
2021-09-12,정일울산 태양광,1691.16
2021-09-13,정일울산 태양광,1279.38
2021-09-14,정일울산 태양광,251.96
2021-09-15,정일울산 태양광,1799.14
2021-09-16,정일울산 태양광,1245.8
2021-09-17,정일울산 태양광,92.6
2021-09-18,정일울산 태양광,2228.16
2021-09-19,정일울산 태양광,2218.9
2021-09-20,정일울산 태양광,1371.58
2021-09-21,정일울산 태양광,534.94
2021-09-22,정일울산 태양광,1941.36
2021-09-23,정일울산 태양광,2155.88
2021-09-24,정일울산 태양광,1536.78
2021-09-25,정일울산 태양광,1257
2021-09-26,정일울산 태양광,1273.44
2021-09-27,정일울산 태양광,1631.54
2021-09-28,정일울산 태양광,948.4
2021-09-29,정일울산 태양광,1071.14
2021-09-30,정일울산 태양광,1001.34
2021-10-01,정일울산 태양광,2133.74
2021-10-02,정일울산 태양광,1877.88
2021-10-03,정일울산 태양광,2009.96
2021-10-04,정일울산 태양광,1606.28
2021-10-05,정일울산 태양광,2047.52
2021-10-06,정일울산 태양광,1091.82
2021-10-07,정일울산 태양광,1885.36
2021-10-08,정일울산 태양광,325.2
2021-10-09,정일울산 태양광,1565.1
2021-10-10,정일울산 태양광,1934.04
2021-10-11,정일울산 태양광,202.12
2021-10-12,정일울산 태양광,291.34
2021-10-13,정일울산 태양광,429.06
2021-10-14,정일울산 태양광,1583.2
2021-10-15,정일울산 태양광,1074.78
2021-10-16,정일울산 태양광,343.02
2021-10-17,정일울산 태양광,2190.94
2021-10-18,정일울산 태양광,2077.88
2021-10-19,정일울산 태양광,1863.56
2021-10-20,정일울산 태양광,1695.66
2021-10-21,정일울산 태양광,254.9
2021-10-22,정일울산 태양광,1870.26
2021-10-23,정일울산 태양광,1411.16
2021-10-24,정일울산 태양광,1753.4
2021-10-25,정일울산 태양광,1409.78
2021-10-26,정일울산 태양광,1924.18
2021-10-27,정일울산 태양광,1655.76
2021-10-28,정일울산 태양광,1660.56
2021-10-29,정일울산 태양광,711.98
2021-10-30,정일울산 태양광,725.2
2021-10-31,정일울산 태양광,1774.28
2021-11-01,정일울산 태양광,1488.1
2021-11-02,정일울산 태양광,1713.08
2021-11-03,정일울산 태양광,1398.8
2021-11-04,정일울산 태양광,1643.52
2021-11-05,정일울산 태양광,1399.6
2021-11-06,정일울산 태양광,1424.58
2021-11-07,정일울산 태양광,1322.56
2021-11-08,정일울산 태양광,323.14
2021-11-09,정일울산 태양광,1501.7
2021-11-10,정일울산 태양광,1304.14
2021-11-11,정일울산 태양광,1383.06
2021-11-12,정일울산 태양광,1595.62
2021-11-13,정일울산 태양광,1736.12
2021-11-14,정일울산 태양광,1581.46
2021-11-15,정일울산 태양광,1580.26
2021-11-16,정일울산 태양광,1486.96
2021-11-17,정일울산 태양광,1546.62
2021-11-18,정일울산 태양광,1455.88
2021-11-19,정일울산 태양광,1480.06
2021-11-20,정일울산 태양광,1324.8
2021-11-21,정일울산 태양광,760.64
2021-11-22,정일울산 태양광,765.68
2021-11-23,정일울산 태양광,1519.56
2021-11-24,정일울산 태양광,1106.72
2021-11-25,정일울산 태양광,1341.04
2021-11-26,정일울산 태양광,1601.16
2021-11-27,정일울산 태양광,1543.14
2021-11-28,정일울산 태양광,1516.5
2021-11-29,정일울산 태양광,1458.74
2021-11-30,정일울산 태양광,82.86
2021-12-01,정일울산 태양광,1664.82
2021-12-02,정일울산 태양광,1642.6
2021-12-03,정일울산 태양광,1181.36
2021-12-04,정일울산 태양광,1571.14
2021-12-05,정일울산 태양광,1489.54
2021-12-06,정일울산 태양광,903.28
2021-12-07,정일울산 태양광,1019.84
2021-12-08,정일울산 태양광,840.76
2021-12-09,정일울산 태양광,881.26
2021-12-10,정일울산 태양광,1056.14
2021-12-11,정일울산 태양광,1222.36
2021-12-12,정일울산 태양광,823.82
2021-12-13,정일울산 태양광,1587.38
2021-12-14,정일울산 태양광,1511.22
2021-12-15,정일울산 태양광,1321.22
2021-12-16,정일울산 태양광,185.04
2021-12-17,정일울산 태양광,1475.94
2021-12-18,정일울산 태양광,1629.92
2021-12-19,정일울산 태양광,1376.44
2021-12-20,정일울산 태양광,1364.4
2021-12-21,정일울산 태양광,1313.58
2021-12-22,정일울산 태양광,1399.96
2021-12-23,정일울산 태양광,1311.98
2021-12-24,정일울산 태양광,743.62
2021-12-25,정일울산 태양광,1651.48
2021-12-26,정일울산 태양광,1679.54
2021-12-27,정일울산 태양광,1611.96
2021-12-28,정일울산 태양광,1239.28
2021-12-29,정일울산 태양광,963.52
2021-12-30,정일울산 태양광,1547.1
2021-12-31,정일울산 태양광,1617.88
2022-01-01,정일울산 태양광,1563.48
2022-01-02,정일울산 태양광,1473.9
2022-01-03,정일울산 태양광,1484.02
2022-01-04,정일울산 태양광,1383.1
2022-01-05,정일울산 태양광,550.22
2022-01-06,정일울산 태양광,1586.74
2022-01-07,정일울산 태양광,1533.78
2022-01-08,정일울산 태양광,1567.46
2022-01-09,정일울산 태양광,1051.44
2022-01-10,정일울산 태양광,1157.78
2022-01-11,정일울산 태양광,1498.22
2022-01-12,정일울산 태양광,1711.96
2022-01-13,정일울산 태양광,1498.94
2022-01-14,정일울산 태양광,1730.14
2022-01-15,정일울산 태양광,1330.92
2022-01-16,정일울산 태양광,1482.86
2022-01-17,정일울산 태양광,1523.26
2022-01-18,정일울산 태양광,1717.8
2022-01-19,정일울산 태양광,1520.32
2022-01-20,정일울산 태양광,1690.32
2022-01-21,정일울산 태양광,1650.86
2022-01-22,정일울산 태양광,1534.74
2022-01-23,정일울산 태양광,665.32
2022-01-24,정일울산 태양광,235.6
2022-01-25,정일울산 태양광,470.3
2022-01-26,정일울산 태양광,1577.56
2022-01-27,정일울산 태양광,1582.26
2022-01-28,정일울산 태양광,1837.96
2022-01-29,정일울산 태양광,1470.68
2022-01-30,정일울산 태양광,1652.82
2022-01-31,정일울산 태양광,1857.54
2022-02-01,정일울산 태양광,1701.94
2022-02-02,정일울산 태양광,1251.86
2022-02-03,정일울산 태양광,1911.4
2022-02-04,정일울산 태양광,1825.44
2022-02-05,정일울산 태양광,1950.24
2022-02-06,정일울산 태양광,1892.28
2022-02-07,정일울산 태양광,1584.42
2022-02-08,정일울산 태양광,1771.2
2022-02-09,정일울산 태양광,1444.16
2022-02-10,정일울산 태양광,1549.24
2022-02-11,정일울산 태양광,1782.36
2022-02-12,정일울산 태양광,1711.78
2022-02-13,정일울산 태양광,1002.1
2022-02-14,정일울산 태양광,973.72
2022-02-15,정일울산 태양광,1786.72
2022-02-16,정일울산 태양광,2029.32
2022-02-17,정일울산 태양광,2122.08
2022-02-18,정일울산 태양광,1865.16
2022-02-19,정일울산 태양광,1034.8
2022-02-20,정일울산 태양광,2254.66
2022-02-21,정일울산 태양광,2105.78
2022-02-22,정일울산 태양광,2170.64
2022-02-23,정일울산 태양광,1765.64
2022-02-24,정일울산 태양광,2256.82
2022-02-25,정일울산 태양광,2126.44
2022-02-26,정일울산 태양광,1938.74
2022-02-27,정일울산 태양광,2170.64
2022-02-28,정일울산 태양광,1713.04
2022-03-01,정일울산 태양광,937.32
2022-03-02,정일울산 태양광,2170.52
2022-03-03,정일울산 태양광,2215.08
2022-03-04,정일울산 태양광,1541.36
2022-03-05,정일울산 태양광,2235.96
2022-03-06,정일울산 태양광,2379.7
2022-03-07,정일울산 태양광,1671.62
2022-03-08,정일울산 태양광,1990.26
2022-03-09,정일울산 태양광,2001.1
2022-03-10,정일울산 태양광,1742.2
2022-03-11,정일울산 태양광,1627.32
2022-03-12,정일울산 태양광,1283.3
2022-03-13,정일울산 태양광,377.86
2022-03-14,정일울산 태양광,360.94
2022-03-15,정일울산 태양광,2251.06
2022-03-16,정일울산 태양광,2198.08
2022-03-17,정일울산 태양광,304.86
2022-03-18,정일울산 태양광,320.28
2022-03-19,정일울산 태양광,973.84
2022-03-20,정일울산 태양광,998.8
2022-03-21,정일울산 태양광,2000.26
2022-03-22,정일울산 태양광,2040.1
2022-03-23,정일울산 태양광,1052.78
2022-03-24,정일울산 태양광,2162.24
2022-03-25,정일울산 태양광,1702.08
2022-03-26,정일울산 태양광,1666.16
2022-03-27,정일울산 태양광,2465.18
2022-03-28,정일울산 태양광,1838.76
2022-03-29,정일울산 태양광,2521.34
2022-03-30,정일울산 태양광,2036.46
2022-03-31,정일울산 태양광,286.48
2022-04-01,정일울산 태양광,2245.42
2022-04-02,정일울산 태양광,2508.56
2022-04-03,정일울산 태양광,2440.32
2022-04-04,정일울산 태양광,2421.34
2022-04-05,정일울산 태양광,2141.38
2022-04-06,정일울산 태양광,2251.04
2022-04-07,정일울산 태양광,1433.68
2022-04-08,정일울산 태양광,2483.44
2022-04-09,정일울산 태양광,2341.06
2022-04-10,정일울산 태양광,2266.76
2022-04-11,정일울산 태양광,2064.72
2022-04-12,정일울산 태양광,2382.7
2022-04-13,정일울산 태양광,349.6
2022-04-14,정일울산 태양광,272.38
2022-04-15,정일울산 태양광,2072.16
2022-04-16,정일울산 태양광,2557.52
2022-04-17,정일울산 태양광,2677.98
2022-04-18,정일울산 태양광,2046.76
2022-04-19,정일울산 태양광,2450.46
2022-04-20,정일울산 태양광,2507.7
2022-04-21,정일울산 태양광,555.12
2022-04-22,정일울산 태양광,2546.08
2022-04-23,정일울산 태양광,1677.98
2022-04-24,정일울산 태양광,2463.52
2022-04-25,정일울산 태양광,2159.32
2022-04-26,정일울산 태양광,463.54
2022-04-27,정일울산 태양광,2377.98
2022-04-28,정일울산 태양광,2433.2
2022-04-29,정일울산 태양광,773.78
2022-04-30,정일울산 태양광,915.38
2022-05-01,정일울산 태양광,2714.14
2022-05-02,정일울산 태양광,2223.28
2022-05-03,정일울산 태양광,2739.7
2022-05-04,정일울산 태양광,2709.78
2022-05-05,정일울산 태양광,2722.22
2022-05-06,정일울산 태양광,2638.88
2022-05-07,정일울산 태양광,2175.02
2022-05-08,정일울산 태양광,2287.6
2022-05-09,정일울산 태양광,2186.46
2022-05-10,정일울산 태양광,2037.98
2022-05-11,정일울산 태양광,1959.44
2022-05-12,정일울산 태양광,1053.2
2022-05-13,정일울산 태양광,785.76
2022-05-14,정일울산 태양광,2677.12
2022-05-15,정일울산 태양광,2421.08
2022-05-16,정일울산 태양광,2699.7
2022-05-17,정일울산 태양광,2553.66
2022-05-18,정일울산 태양광,2473.34
2022-05-19,정일울산 태양광,1678.88
2022-05-20,정일울산 태양광,1869.52
2022-05-21,정일울산 태양광,2473.2
2022-05-22,정일울산 태양광,2348.84
2022-05-23,정일울산 태양광,2254.2
2022-05-24,정일울산 태양광,2363.08
2022-05-25,정일울산 태양광,2380.8
2022-05-26,정일울산 태양광,2152.26
2022-05-27,정일울산 태양광,2256.24
2022-05-28,정일울산 태양광,2244.88
2022-05-29,정일울산 태양광,2556.92
2022-05-30,정일울산 태양광,1690.4
2022-05-31,정일울산 태양광,2609.58
2022-06-01,정일울산 태양광,2171.82
2022-06-02,정일울산 태양광,2467.22
2022-06-03,정일울산 태양광,2451.42
2022-06-04,정일울산 태양광,2165.24
2022-06-05,정일울산 태양광,294.52
2022-06-06,정일울산 태양광,895.6
2022-06-07,정일울산 태양광,896.34
2022-06-08,정일울산 태양광,856.44
2022-06-09,정일울산 태양광,2700.74
2022-06-10,정일울산 태양광,2312.44
2022-06-11,정일울산 태양광,1155.36
2022-06-12,정일울산 태양광,2343.62
2022-06-13,정일울산 태양광,910.08
2022-06-14,정일울산 태양광,282.26
2022-06-15,정일울산 태양광,1341.7
2022-06-16,정일울산 태양광,2505.68
2022-06-17,정일울산 태양광,2533.72
2022-06-18,정일울산 태양광,2432.48
2022-06-19,정일울산 태양광,2331.08
2022-06-20,정일울산 태양광,2329.32
2022-06-21,정일울산 태양광,2202.4
2022-06-22,정일울산 태양광,2386.46
2022-06-23,정일울산 태양광,1524.42
2022-06-24,정일울산 태양광,1087.3
2022-06-25,정일울산 태양광,1884.56
2022-06-26,정일울산 태양광,1842.8
2022-06-27,정일울산 태양광,419.14
2022-06-28,정일울산 태양광,1721.16
2022-06-29,정일울산 태양광,1871.3
2022-06-30,정일울산 태양광,2239.1
2021-06-01,창신인터내셔날 태양광,2061.88
2021-06-02,창신인터내셔날 태양광,1582.66
2021-06-03,창신인터내셔날 태양광,281.56
2021-06-04,창신인터내셔날 태양광,1911
2021-06-05,창신인터내셔날 태양광,2011.98
2021-06-06,창신인터내셔날 태양광,2076.56
2021-06-07,창신인터내셔날 태양광,2008.48
2021-06-08,창신인터내셔날 태양광,1972.02
2021-06-09,창신인터내셔날 태양광,2032.08
2021-06-10,창신인터내셔날 태양광,1540.24
2021-06-11,창신인터내셔날 태양광,383.08
2021-06-12,창신인터내셔날 태양광,567.98
2021-06-13,창신인터내셔날 태양광,1472.58
2021-06-14,창신인터내셔날 태양광,1284
2021-06-15,창신인터내셔날 태양광,359.1
2021-06-16,창신인터내셔날 태양광,377.76
2021-06-17,창신인터내셔날 태양광,268.22
2021-06-18,창신인터내셔날 태양광,1139.38
2021-06-19,창신인터내셔날 태양광,2173.76
2021-06-20,창신인터내셔날 태양광,2124.28
2021-06-21,창신인터내셔날 태양광,2128.22
2021-06-22,창신인터내셔날 태양광,996.16
2021-06-23,창신인터내셔날 태양광,367.46
2021-06-24,창신인터내셔날 태양광,1421.36
2021-06-25,창신인터내셔날 태양광,1976.68
2021-06-26,창신인터내셔날 태양광,1089.4
2021-06-27,창신인터내셔날 태양광,1998.84
2021-06-28,창신인터내셔날 태양광,1772.7
2021-06-29,창신인터내셔날 태양광,1748.84
2021-06-30,창신인터내셔날 태양광,1535.16
2021-07-01,창신인터내셔날 태양광,1707.28
2021-07-02,창신인터내셔날 태양광,612.62
2021-07-03,창신인터내셔날 태양광,436.98
2021-07-04,창신인터내셔날 태양광,1547.98
2021-07-05,창신인터내셔날 태양광,503.86
2021-07-06,창신인터내셔날 태양광,204.62
2021-07-07,창신인터내셔날 태양광,186.42
2021-07-08,창신인터내셔날 태양광,649.9
2021-07-09,창신인터내셔날 태양광,404
2021-07-10,창신인터내셔날 태양광,1727.54
2021-07-11,창신인터내셔날 태양광,1865.7
2021-07-12,창신인터내셔날 태양광,1496.04
2021-07-13,창신인터내셔날 태양광,1903.36
2021-07-14,창신인터내셔날 태양광,1818.38
2021-07-15,창신인터내셔날 태양광,1774.5
2021-07-16,창신인터내셔날 태양광,1625.16
2021-07-17,창신인터내셔날 태양광,1112.24
2021-07-18,창신인터내셔날 태양광,1655.14
2021-07-19,창신인터내셔날 태양광,1142.52
2021-07-20,창신인터내셔날 태양광,1997.32
2021-07-21,창신인터내셔날 태양광,1525.6
2021-07-22,창신인터내셔날 태양광,1417.06
2021-07-23,창신인터내셔날 태양광,1199.16
2021-07-24,창신인터내셔날 태양광,1662.2
2021-07-25,창신인터내셔날 태양광,1539.5
2021-07-26,창신인터내셔날 태양광,2061.4
2021-07-27,창신인터내셔날 태양광,1785.48
2021-07-28,창신인터내셔날 태양광,1636.46
2021-07-29,창신인터내셔날 태양광,1706.7
2021-07-30,창신인터내셔날 태양광,1678.94
2021-07-31,창신인터내셔날 태양광,1514.88
2021-08-01,창신인터내셔날 태양광,1120.44
2021-08-02,창신인터내셔날 태양광,1508.42
2021-08-03,창신인터내셔날 태양광,1184.14
2021-08-04,창신인터내셔날 태양광,1919.36
2021-08-05,창신인터내셔날 태양광,1928.44
2021-08-06,창신인터내셔날 태양광,1930.86
2021-08-07,창신인터내셔날 태양광,1707.04
2021-08-08,창신인터내셔날 태양광,454.44
2021-08-09,창신인터내셔날 태양광,1334.66
2021-08-10,창신인터내셔날 태양광,580.52
2021-08-11,창신인터내셔날 태양광,1146.18
2021-08-12,창신인터내셔날 태양광,1150.38
2021-08-13,창신인터내셔날 태양광,715.6
2021-08-14,창신인터내셔날 태양광,505.14
2021-08-15,창신인터내셔날 태양광,920.52
2021-08-16,창신인터내셔날 태양광,1457.5
2021-08-17,창신인터내셔날 태양광,216.28
2021-08-18,창신인터내셔날 태양광,659.22
2021-08-19,창신인터내셔날 태양광,969.32
2021-08-20,창신인터내셔날 태양광,1395.34
2021-08-21,창신인터내셔날 태양광,120.24
2021-08-22,창신인터내셔날 태양광,1465.34
2021-08-23,창신인터내셔날 태양광,439.26
2021-08-24,창신인터내셔날 태양광,369.08
2021-08-25,창신인터내셔날 태양광,468.64
2021-08-26,창신인터내셔날 태양광,1693.22
2021-08-27,창신인터내셔날 태양광,1275.88
2021-08-28,창신인터내셔날 태양광,1609.72
2021-08-29,창신인터내셔날 태양광,804.48
2021-08-30,창신인터내셔날 태양광,1278.36
2021-08-31,창신인터내셔날 태양광,581.02
2021-09-01,창신인터내셔날 태양광,500.08
2021-09-02,창신인터내셔날 태양광,344.5
2021-09-03,창신인터내셔날 태양광,451.38
2021-09-04,창신인터내셔날 태양광,788.12
2021-09-05,창신인터내셔날 태양광,951.96
2021-09-06,창신인터내셔날 태양광,888.92
2021-09-07,창신인터내셔날 태양광,754.02
2021-09-08,창신인터내셔날 태양광,874.06
2021-09-09,창신인터내셔날 태양광,1317.96
2021-09-10,창신인터내셔날 태양광,694.1
2021-09-11,창신인터내셔날 태양광,1600.46
2021-09-12,창신인터내셔날 태양광,1279.34
2021-09-13,창신인터내셔날 태양광,859.12
2021-09-14,창신인터내셔날 태양광,195.86
2021-09-15,창신인터내셔날 태양광,1295.14
2021-09-16,창신인터내셔날 태양광,807.62
2021-09-17,창신인터내셔날 태양광,87.86
2021-09-18,창신인터내셔날 태양광,1237.84
2021-09-19,창신인터내셔날 태양광,1413.54
2021-09-20,창신인터내셔날 태양광,620.78
2021-09-21,창신인터내셔날 태양광,405.1
2021-09-22,창신인터내셔날 태양광,1408.18
2021-09-23,창신인터내셔날 태양광,1570.62
2021-09-24,창신인터내셔날 태양광,909.96
2021-09-25,창신인터내셔날 태양광,913.88
2021-09-26,창신인터내셔날 태양광,948.36
2021-09-27,창신인터내셔날 태양광,818.52
2021-09-28,창신인터내셔날 태양광,553.8
2021-09-29,창신인터내셔날 태양광,776.36
2021-09-30,창신인터내셔날 태양광,635.34
2021-10-01,창신인터내셔날 태양광,1455.38
2021-10-02,창신인터내셔날 태양광,1379.68
2021-10-03,창신인터내셔날 태양광,1357.48
2021-10-04,창신인터내셔날 태양광,1153.46
2021-10-05,창신인터내셔날 태양광,1404.56
2021-10-06,창신인터내셔날 태양광,1017.88
2021-10-07,창신인터내셔날 태양광,1225.02
2021-10-08,창신인터내셔날 태양광,178.64
2021-10-09,창신인터내셔날 태양광,780.24
2021-10-10,창신인터내셔날 태양광,1236.66
2021-10-11,창신인터내셔날 태양광,120.48
2021-10-12,창신인터내셔날 태양광,189.74
2021-10-13,창신인터내셔날 태양광,308.12
2021-10-14,창신인터내셔날 태양광,1192.1
2021-10-15,창신인터내셔날 태양광,637.08
2021-10-16,창신인터내셔날 태양광,271.3
2021-10-17,창신인터내셔날 태양광,1370.2
2021-10-18,창신인터내셔날 태양광,1305.88
2021-10-19,창신인터내셔날 태양광,1187.94
2021-10-20,창신인터내셔날 태양광,1073.24
2021-10-21,창신인터내셔날 태양광,244.74
2021-10-22,창신인터내셔날 태양광,1138.9
2021-10-23,창신인터내셔날 태양광,875.52
2021-10-24,창신인터내셔날 태양광,957.76
2021-10-25,창신인터내셔날 태양광,1104.7
2021-10-26,창신인터내셔날 태양광,1152.46
2021-10-27,창신인터내셔날 태양광,1046.74
2021-10-28,창신인터내셔날 태양광,897.42
2021-10-29,창신인터내셔날 태양광,539.96
2021-10-30,창신인터내셔날 태양광,649.42
2021-10-31,창신인터내셔날 태양광,1024.56
2021-11-01,창신인터내셔날 태양광,919.88
2021-11-02,창신인터내셔날 태양광,978.54
2021-11-03,창신인터내셔날 태양광,955.76
2021-11-04,창신인터내셔날 태양광,967.92
2021-11-05,창신인터내셔날 태양광,795.96
2021-11-06,창신인터내셔날 태양광,778.36
2021-11-07,창신인터내셔날 태양광,854.26
2021-11-08,창신인터내셔날 태양광,207.54
2021-11-09,창신인터내셔날 태양광,809.68
2021-11-10,창신인터내셔날 태양광,848.96
2021-11-11,창신인터내셔날 태양광,809.7
2021-11-12,창신인터내셔날 태양광,860.3
2021-11-13,창신인터내셔날 태양광,941.66
2021-11-14,창신인터내셔날 태양광,887.2
2021-11-15,창신인터내셔날 태양광,880.04
2021-11-16,창신인터내셔날 태양광,826.42
2021-11-17,창신인터내셔날 태양광,848.76
2021-11-18,창신인터내셔날 태양광,817.38
2021-11-19,창신인터내셔날 태양광,827.98
2021-11-20,창신인터내셔날 태양광,530.92
2021-11-21,창신인터내셔날 태양광,458.98
2021-11-22,창신인터내셔날 태양광,504.5
2021-11-23,창신인터내셔날 태양광,767.26
2021-11-24,창신인터내셔날 태양광,818.14
2021-11-25,창신인터내셔날 태양광,759.78
2021-11-26,창신인터내셔날 태양광,819.36
2021-11-27,창신인터내셔날 태양광,797.1
2021-11-28,창신인터내셔날 태양광,760.4
2021-11-29,창신인터내셔날 태양광,759.82
2021-11-30,창신인터내셔날 태양광,65.44
2021-12-01,창신인터내셔날 태양광,837.54
2021-12-02,창신인터내셔날 태양광,811
2021-12-03,창신인터내셔날 태양광,518.88
2021-12-04,창신인터내셔날 태양광,782.34
2021-12-05,창신인터내셔날 태양광,560.9
2021-12-06,창신인터내셔날 태양광,503.72
2021-12-07,창신인터내셔날 태양광,605.52
2021-12-08,창신인터내셔날 태양광,477.54
2021-12-09,창신인터내셔날 태양광,567.74
2021-12-10,창신인터내셔날 태양광,557.76
2021-12-11,창신인터내셔날 태양광,643.52
2021-12-12,창신인터내셔날 태양광,502.94
2021-12-13,창신인터내셔날 태양광,765.9
2021-12-14,창신인터내셔날 태양광,737.54
2021-12-15,창신인터내셔날 태양광,646.38
2021-12-16,창신인터내셔날 태양광,205.16
2021-12-17,창신인터내셔날 태양광,733.54
2021-12-18,창신인터내셔날 태양광,774.94
2021-12-19,창신인터내셔날 태양광,739.3
2021-12-20,창신인터내셔날 태양광,696.94
2021-12-21,창신인터내셔날 태양광,674.06
2021-12-22,창신인터내셔날 태양광,695.78
2021-12-23,창신인터내셔날 태양광,672.82
2021-12-24,창신인터내셔날 태양광,500.28
2021-12-25,창신인터내셔날 태양광,788.64
2021-12-26,창신인터내셔날 태양광,800.56
2021-12-27,창신인터내셔날 태양광,776.24
2021-12-28,창신인터내셔날 태양광,694.12
2021-12-29,창신인터내셔날 태양광,564.98
2021-12-30,창신인터내셔날 태양광,758.52
2021-12-31,창신인터내셔날 태양광,788.62
2022-01-01,창신인터내셔날 태양광,759.22
2022-01-02,창신인터내셔날 태양광,727.52
2022-01-03,창신인터내셔날 태양광,745.92
2022-01-04,창신인터내셔날 태양광,733.32
2022-01-05,창신인터내셔날 태양광,392.64
2022-01-06,창신인터내셔날 태양광,777.46
2022-01-07,창신인터내셔날 태양광,747.7
2022-01-08,창신인터내셔날 태양광,776.58
2022-01-09,창신인터내셔날 태양광,660.66
2022-01-10,창신인터내셔날 태양광,641.92
2022-01-11,창신인터내셔날 태양광,778.62
2022-01-12,창신인터내셔날 태양광,847.18
2022-01-13,창신인터내셔날 태양광,784.84
2022-01-14,창신인터내셔날 태양광,863.24
2022-01-15,창신인터내셔날 태양광,792.62
2022-01-16,창신인터내셔날 태양광,732.38
2022-01-17,창신인터내셔날 태양광,825.96
2022-01-18,창신인터내셔날 태양광,886.24
2022-01-19,창신인터내셔날 태양광,811.94
2022-01-20,창신인터내셔날 태양광,890.74
2022-01-21,창신인터내셔날 태양광,860
2022-01-22,창신인터내셔날 태양광,778.98
2022-01-23,창신인터내셔날 태양광,481.48
2022-01-24,창신인터내셔날 태양광,181.16
2022-01-25,창신인터내셔날 태양광,410.14
2022-01-26,창신인터내셔날 태양광,876.44
2022-01-27,창신인터내셔날 태양광,905.4
2022-01-28,창신인터내셔날 태양광,985.98
2022-01-29,창신인터내셔날 태양광,878.6
2022-01-30,창신인터내셔날 태양광,936.36
2022-01-31,창신인터내셔날 태양광,1011.44
2022-02-01,창신인터내셔날 태양광,986.16
2022-02-02,창신인터내셔날 태양광,756.88
2022-02-03,창신인터내셔날 태양광,1067.92
2022-02-04,창신인터내셔날 태양광,1031.74
2022-02-05,창신인터내셔날 태양광,1090.16
2022-02-06,창신인터내셔날 태양광,1070.08
2022-02-07,창신인터내셔날 태양광,889.94
2022-02-08,창신인터내셔날 태양광,1053.92
2022-02-09,창신인터내셔날 태양광,913.42
2022-02-10,창신인터내셔날 태양광,905.82
2022-02-11,창신인터내셔날 태양광,1055.82
2022-02-12,창신인터내셔날 태양광,1004.34
2022-02-13,창신인터내셔날 태양광,546.58
2022-02-14,창신인터내셔날 태양광,711.22
2022-02-15,창신인터내셔날 태양광,1116.7
2022-02-16,창신인터내셔날 태양광,1248.4
2022-02-17,창신인터내셔날 태양광,1293.68
2022-02-18,창신인터내셔날 태양광,1146.58
2022-02-19,창신인터내셔날 태양광,830.56
2022-02-20,창신인터내셔날 태양광,1385.54
2022-02-21,창신인터내셔날 태양광,1304.56
2022-02-22,창신인터내셔날 태양광,1341.14
2022-02-23,창신인터내셔날 태양광,1206.08
2022-02-24,창신인터내셔날 태양광,1403.54
2022-02-25,창신인터내셔날 태양광,1333.76
2022-02-26,창신인터내셔날 태양광,1246.74
2022-02-27,창신인터내셔날 태양광,1393.28
2022-02-28,창신인터내셔날 태양광,1161.14
2022-03-01,창신인터내셔날 태양광,765.16
2022-03-02,창신인터내셔날 태양광,1404.6
2022-03-03,창신인터내셔날 태양광,1432.08
2022-03-04,창신인터내셔날 태양광,1115.02
2022-03-05,창신인터내셔날 태양광,1487.6
2022-03-06,창신인터내셔날 태양광,1564.12
2022-03-07,창신인터내셔날 태양광,1027.12
2022-03-08,창신인터내셔날 태양광,1318.56
2022-03-09,창신인터내셔날 태양광,1308.78
2022-03-10,창신인터내셔날 태양광,1169.66
2022-03-11,창신인터내셔날 태양광,1084.86
2022-03-12,창신인터내셔날 태양광,892.52
2022-03-13,창신인터내셔날 태양광,285.26
2022-03-14,창신인터내셔날 태양광,244.54
2022-03-15,창신인터내셔날 태양광,1539.08
2022-03-16,창신인터내셔날 태양광,1522.74
2022-03-17,창신인터내셔날 태양광,233.08
2022-03-18,창신인터내셔날 태양광,216.46
2022-03-19,창신인터내셔날 태양광,689.28
2022-03-20,창신인터내셔날 태양광,788.88
2022-03-21,창신인터내셔날 태양광,1075.64
2022-03-22,창신인터내셔날 태양광,1394.74
2022-03-23,창신인터내셔날 태양광,795.48
2022-03-24,창신인터내셔날 태양광,1548.66
2022-03-25,창신인터내셔날 태양광,1218.2
2022-03-26,창신인터내셔날 태양광,1206.9
2022-03-27,창신인터내셔날 태양광,1777.62
2022-03-28,창신인터내셔날 태양광,1386.54
2022-03-29,창신인터내셔날 태양광,1860.4
2022-03-30,창신인터내셔날 태양광,1300.12
2022-03-31,창신인터내셔날 태양광,178.7
2022-04-01,창신인터내셔날 태양광,1757.54
2022-04-02,창신인터내셔날 태양광,1743.26
2022-04-03,창신인터내셔날 태양광,1746.32
2022-04-04,창신인터내셔날 태양광,1875.44
2022-04-05,창신인터내셔날 태양광,1599
2022-04-06,창신인터내셔날 태양광,1760.92
